157,2,-4,0.75,2,-2.5
47,2,-4,0.75,2,-2.25
75,2,-4,0.75,2,-2
266,2,-4,0.75,2,-1.75
43,2,-4,0.75,2,-1.5
53,2,-4,0.75,2.25,-2.5
39,2,-4,0.75,2.25,-2.25
48,2,-4,0.75,2.25,-2
523,2,-4,0.75,2.25,-1.75
131,2,-4,0.75,2.25,-1.5
33,2,-4,0.75,2.5,-2.5
40,2,-4,0.75,2.5,-2.25
70,2,-4,0.75,2.5,-2
85,2,-4,0.75,2.5,-1.75
73,2,-4,0.75,2.5,-1.5
28,2,-4,0.75,2.75,-2.5
32,2,-4,0.75,2.75,-2.25
51,2,-4,0.75,2.75,-2
106,2,-4,0.75,2.75,-1.75
70,2,-4,0.75,2.75,-1.5
207,2,-4,0.75,3,-2.5
21,2,-4,0.75,3,-2.25
51,2,-4,0.75,3,-2
60,2,-4,0.75,3,-1.75
38,2,-4,0.75,3,-1.5
59,2,-4,0.75,3.25,-2.5
117,2,-4,0.75,3.25,-2.25
60,2,-4,0.75,3.25,-2
66,2,-4,0.75,3.25,-1.75
58,2,-4,0.75,3.25,-1.5
165,2,-4,0.75,3.5,-2.5
84,2,-4,0.75,3.5,-2.25
43,2,-4,0.75,3.5,-2
297,2,-4,0.75,3.5,-1.75
461,2,-4,0.75,3.5,-1.5
20,2,-4,0.75,3.75,-2.5
309,2,-4,0.75,3.75,-2.25
27,2,-4,0.75,3.75,-2
54,2,-4,0.75,3.75,-1.75
74,2,-4,0.75,3.75,-1.5
33,2,-4,0.75,4,-2.5
153,2,-4,0.75,4,-2.25
27,2,-4,0.75,4,-2
429,2,-4,0.75,4,-1.75
79,2,-4,0.75,4,-1.5
28,2,-4,0.75,4.25,-2.5
116,2,-4,0.75,4.25,-2.25
86,2,-4,0.75,4.25,-2
38,2,-4,0.75,4.25,-1.75
290,2,-4,0.75,4.25,-1.5
45,2,-4,0.75,4.5,-2.5
67,2,-4,0.75,4.5,-2.25
35,2,-4,0.75,4.5,-2
237,2,-4,0.75,4.5,-1.75
94,2,-4,0.75,4.5,-1.5
53,2,-4,0.75,4.75,-2.5
36,2,-4,0.75,4.75,-2.25
39,2,-4,0.75,4.75,-2
94,2,-4,0.75,4.75,-1.75
48,2,-4,0.75,4.75,-1.5
61,2,-4,0.75,5,-2.5
29,2,-4,0.75,5,-2.25
32,2,-4,0.75,5,-2
90,2,-4,0.75,5,-1.75
45,2,-4,0.75,5,-1.5
29,2,-4,1,2,-2.5
18,2,-4,1,2,-2.25
51,2,-4,1,2,-2
44,2,-4,1,2,-1.75
