21,2,-4,0.75,2,-2.5
75,2,-4,0.75,2,-2.25
52,2,-4,0.75,2,-2
63,2,-4,0.75,2,-1.75
65,2,-4,0.75,2,-1.5
25,2,-4,0.75,2.25,-2.5
28,2,-4,0.75,2.25,-2.25
47,2,-4,0.75,2.25,-2
51,2,-4,0.75,2.25,-1.75
47,2,-4,0.75,2.25,-1.5
81,2,-4,0.75,2.5,-2.5
32,2,-4,0.75,2.5,-2.25
32,2,-4,0.75,2.5,-2
70,2,-4,0.75,2.5,-1.75
80,2,-4,0.75,2.5,-1.5
39,2,-4,0.75,2.75,-2.5
21,2,-4,0.75,2.75,-2.25
21,2,-4,0.75,2.75,-2
55,2,-4,0.75,2.75,-1.75
21,2,-4,0.75,2.75,-1.5
248,2,-4,0.75,3,-2.5
23,2,-4,0.75,3,-2.25
22,2,-4,0.75,3,-2
28,2,-4,0.75,3,-1.75
20,2,-4,0.75,3,-1.5
141,2,-4,0.75,3.25,-2.5
27,2,-4,0.75,3.25,-2.25
25,2,-4,0.75,3.25,-2
23,2,-4,0.75,3.25,-1.75
26,2,-4,0.75,3.25,-1.5
23,2,-4,0.75,3.5,-2.5
27,2,-4,0.75,3.5,-2.25
46,2,-4,0.75,3.5,-2
25,2,-4,0.75,3.5,-1.75
199,2,-4,0.75,3.5,-1.5
19,2,-4,0.75,3.75,-2.5
33,2,-4,0.75,3.75,-2.25
46,2,-4,0.75,3.75,-2
195,2,-4,0.75,3.75,-1.75
30,2,-4,0.75,3.75,-1.5
62,2,-4,0.75,4,-2.5
54,2,-4,0.75,4,-2.25
157,2,-4,0.75,4,-2
79,2,-4,0.75,4,-1.75
40,2,-4,0.75,4,-1.5
20,2,-4,0.75,4.25,-2.5
34,2,-4,0.75,4.25,-2.25
161,2,-4,0.75,4.25,-2
108,2,-4,0.75,4.25,-1.75
361,2,-4,0.75,4.25,-1.5
27,2,-4,0.75,4.5,-2.5
121,2,-4,0.75,4.5,-2.25
49,2,-4,0.75,4.5,-2
20,2,-4,0.75,4.5,-1.75
69,2,-4,0.75,4.5,-1.5
41,2,-4,0.75,4.75,-2.5
106,2,-4,0.75,4.75,-2.25
163,2,-4,0.75,4.75,-2
20,2,-4,0.75,4.75,-1.75
71,2,-4,0.75,4.75,-1.5
27,2,-4,0.75,5,-2.5
106,2,-4,0.75,5,-2.25
31,2,-4,0.75,5,-2
39,2,-4,0.75,5,-1.75
20,2,-4,0.75,5,-1.5
18,2,-4,1,2,-2.5
26,2,-4,1,2,-2.25
24,2,-4,1,2,-2
25,2,-4,1,2,-1.75
41,2,-4,1,2,-1.5
24,2,-4,1,2.25,-2.5
17,2,-4,1,2.25,-2.25
39,2,-4,1,2.25,-2
17,2,-4,1,2.25,-1.75
32,2,-4,1,2.25,-1.5
20,2,-4,1,2.5,-2.5
51,2,-4,1,2.5,-2.25
52,2,-4,1,2.5,-2
26,2,-4,1,2.5,-1.75
47,2,-4,1,2.5,-1.5
115,2,-4,1,2.75,-2.5
31,2,-4,1,2.75,-2.25
19,2,-4,1,2.75,-2
160,2,-4,1,2.75,-1.75
319,2,-4,1,2.75,-1.5
19,2,-4,1,3,-2.5
86,2,-4,1,3,-2.25
29,2,-4,1,3,-2
66,2,-4,1,3,-1.75
319,2,-4,1,3,-1.5
25,2,-4,1,3.25,-2.5
21,2,-4,1,3.25,-2.25
60,2,-4,1,3.25,-2
66,2,-4,1,3.25,-1.75
83,2,-4,1,3.25,-1.5
23,2,-4,1,3.5,-2.5
101,2,-4,1,3.5,-2.25
30,2,-4,1,3.5,-2
26,2,-4,1,3.5,-1.75
97,2,-4,1,3.5,-1.5
15,2,-4,1,3.75,-2.5
51,2,-4,1,3.75,-2.25
30,2,-4,1,3.75,-2
43,2,-4,1,3.75,-1.75
184,2,-4,1,3.75,-1.5
35,2,-4,1,4,-2.5
98,2,-4,1,4,-2.25
20,2,-4,1,4,-2
13,2,-4,1,4,-1.75
95,2,-4,1,4,-1.5
35,2,-4,1,4.25,-2.5
98,2,-4,1,4.25,-2.25
23,2,-4,1,4.25,-2
33,2,-4,1,4.25,-1.75
83,2,-4,1,4.25,-1.5
27,2,-4,1,4.5,-2.5
24,2,-4,1,4.5,-2.25
18,2,-4,1,4.5,-2
24,2,-4,1,4.5,-1.75
83,2,-4,1,4.5,-1.5
37,2,-4,1,4.75,-2.5
23,2,-4,1,4.75,-2.25
46,2,-4,1,4.75,-2
12,2,-4,1,4.75,-1.75
83,2,-4,1,4.75,-1.5
37,2,-4,1,5,-2.5
48,2,-4,1,5,-2.25
19,2,-4,1,5,-2
25,2,-4,1,5,-1.75
