190 -> 39, -5, 1.25, 3, -2
203 -> 39, -4, 1.75, 1, -2
242 -> 39, -5, 1.25, 2, -2
256 -> 39, -5, 0.25, 1, -1.5
257 -> 39, -5, 1.25, 5, -1
258 -> 39, -5, 1.75, 5, -1.5
259 -> 39, -5, 0.75, 3, -2
262 -> 39, -4, 0.75, 1, -2
262 -> 39, -4, 0.75, 2, -2
263 -> 39, -4, 1.25, 1, -1.5
265 -> 39, -5, 1.75, 5, -2
265 -> 39, -5, 1.25, 2, -1.5
266 -> 39, -4, 1.25, 5, -2
267 -> 39, -5, 1.25, 1, -2
268 -> 39, -3, 1.75, 4, -1
272 -> 39, -4, 1.75, 3, -2
272 -> 39, -4, 0.75, 2, -1
273 -> 39, -2, 1.25, 5, -1
274 -> 39, -4, 1.75, 2, -1.5
278 -> 39, -3, 1.75, 5, -1.5
278 -> 39, -5, 1.25, 3, -1
280 -> 39, -5, 1.25, 2, -1
280 -> 39, -5, 1.25, 1, -1.5
280 -> 39, -5, 0.25, 3, -1.5
281 -> 39, -5, 1.75, 4, -2
284 -> 39, -5, 0.75, 3, -1.5
285 -> 39, -3, 1.75, 2, -1.5
286 -> 39, -1, 1.25, 5, -2
287 -> 39, -4, 1.25, 3, -1.5
287 -> 39, -5, 1.75, 1, -2
287 -> 39, -4, 1.25, 5, -1
288 -> 39, -2, 1.25, 4, -2
288 -> 39, -2, 1.25, 3, -2
288 -> 39, -5, 1.75, 2, -2
289 -> 39, -5, 0.25, 1, -2
289 -> 39, -5, 0.25, 2, -2
289 -> 39, -1, 0.25, 4, -2
289 -> 39, -1, 1.75, 3, -2
290 -> 39, -3, 1.25, 4, -1.5
291 -> 39, -5, 1.75, 3, -2
291 -> 39, -4, 1.25, 3, -1
293 -> 39, -1, 1.25, 4, -1.5
293 -> 39, -4, 1.75, 4, -1.5
295 -> 39, -4, 1.25, 4, -2
296 -> 39, -5, 0.25, 5, -2
297 -> 39, -3, 1.75, 5, -0.5
299 -> 39, -3, 0.75, 1, -2
299 -> 39, -4, 1.25, 2, -2
300 -> 39, -5, 1.25, 4, -1.5
300 -> 39, -2, 1.75, 2, -1.5
300 -> 39, -5, 1.25, 5, -1.5
300 -> 39, -5, 0.75, 5, -1.5
301 -> 39, -5, 1.75, 1, -1.5
301 -> 39, -5, 1.75, 5, -1
301 -> 39, -1, 1.25, 4, -2
301 -> 39, -4, 1.75, 5, -1.5
301 -> 39, -1, 1.25, 1, -2
303 -> 39, -4, 0.75, 1, -1.5
304 -> 39, -5, 1.25, 4, -1
304 -> 39, -1, 1.75, 4, -1.5
304 -> 39, -3, 1.75, 3, -1.5
305 -> 39, -2, 0.25, 3, -1.5
305 -> 39, -4, 1.75, 1, -1.5
305 -> 39, -1, 1.75, 3, -1
306 -> 39, -2, 1.75, 5, -1.5
306 -> 39, -2, 1.75, 5, -2
306 -> 39, -2, 0.25, 2, -1
307 -> 39, -5, 1.75, 2, -1
309 -> 39, -1, 1.75, 5, -1.5
311 -> 39, -2, 1.75, 1, -1
311 -> 39, -4, 1.75, 3, -1.5
311 -> 39, -3, 0.75, 4, -2
311 -> 39, -4, 1.25, 5, -0.5
312 -> 39, -1, 1.75, 1, -2
312 -> 39, -3, 1.25, 1, -1.5
312 -> 39, -3, 1.25, 2, -2
312 -> 39, -3, 1.75, 5, -1
312 -> 39, -5, 1.75, 4, -1.5
313 -> 39, -3, 1.25, 5, -1.5
313 -> 39, -4, 1.75, 1, -1
313 -> 39, -3, 0.75, 5, -2
313 -> 39, -1, 1.75, 4, -2
314 -> 39, -2, 1.25, 2, -1.5
314 -> 39, -2, 1.25, 1, -2
314 -> 39, -3, 1.75, 4, -1.5
314 -> 39, -1, 0.75, 5, -1.5
314 -> 39, -5, 0.75, 4, -2
314 -> 39, -3, 1.25, 5, -2
314 -> 39, -1, 1.25, 1, -1.5
315 -> 39, -3, 1.75, 2, -0.5
315 -> 39, -3, 1.25, 4, -2
315 -> 39, -2, 1.75, 4, -2
315 -> 39, -3, 1.25, 3, -2
315 -> 39, -2, 1.25, 3, -1
316 -> 39, -1, 1.75, 4, -1
317 -> 39, -3, 1.25, 5, -1
317 -> 39, -4, 1.75, 4, -2
317 -> 39, -4, 1.75, 5, -2
317 -> 39, -4, 0.25, 4, -1.5
318 -> 39, -3, 1.75, 3, -1
318 -> 39, -2, 1.25, 2, -1
319 -> 39, -2, 1.75, 4, -1.5
319 -> 39, -3, 0.75, 2, -2
320 -> 39, -2, 0.75, 5, -1.5
320 -> 39, -2, 0.25, 3, -2
320 -> 39, -2, 0.25, 2, -2
321 -> 39, -1, 1.25, 2, -2
321 -> 39, -2, 1.25, 1, -1.5
321 -> 39, -1, 0.75, 4, -2
321 -> 39, -2, 1.25, 5, -2
321 -> 39, -4, 0.75, 5, -1.5
323 -> 39, -5, 0.25, 4, -2
324 -> 39, -1, 1.25, 3, -2
326 -> 39, -5, 0.25, 5, -1.5
328 -> 39, -4, 0.25, 4, -1
328 -> 39, -1, 0.75, 2, -1.5
329 -> 39, -1, 1.75, 2, -1.5
330 -> 39, -2, 1.25, 3, -1.5
330 -> 39, -5, 1.75, 3, -1.5
331 -> 39, -3, 1.75, 5, -2
331 -> 39, -3, 1.25, 4, -1
332 -> 39, -5, 0.25, 4, -1.5
332 -> 39, -3, 1.25, 2, -1.5
332 -> 39, -5, 1.25, 3, -1.5
333 -> 39, -1, 1.75, 3, -1.5
335 -> 39, -2, 1.75, 3, -1.5
336 -> 39, -3, 1.25, 3, -1
336 -> 39, -4, 1.75, 4, -1
337 -> 39, -2, 1.75, 1, -2
337 -> 39, -4, 0.25, 3, -1
337 -> 39, -2, 1.25, 5, -1.5
338 -> 39, -1, 1.75, 2, -2
339 -> 39, -3, 0.75, 3, -2
339 -> 39, -1, 1.25, 2, -1.5
339 -> 39, -2, 0.25, 1, -1
339 -> 39, -2, 1.25, 4, -1
340 -> 39, -3, 0.25, 1, -2
340 -> 39, -5, 0.75, 2, -1.5
340 -> 39, -1, 1.25, 5, -1
341 -> 39, -3, 1.75, 1, -1.5
341 -> 39, -1, 1.75, 1, -1.5
341 -> 39, -5, 0.75, 1, -1.5
341 -> 39, -4, 1.75, 3, -1
342 -> 39, -4, 1.25, 4, -1.5
343 -> 39, -1, 1.75, 2, -1
343 -> 39, -1, 0.75, 5, -2
343 -> 39, -2, 1.75, 5, -1
343 -> 39, -3, 1.25, 3, -1.5
344 -> 39, -4, 1.25, 1, -2
344 -> 39, -2, 1.75, 4, -1
