6 -> 5, -1, 1.75, 3, -2
6 -> 5, -1, 1.75, 4, -2
6 -> 5, -1, 1.75, 5, -2
16 -> 5, -4, 1.75, 4, -2
17 -> 5, -5, 1.75, 5, -1.5
18 -> 5, -5, 1.75, 4, -1.5
18 -> 5, -4, 1.75, 1, -2
18 -> 5, -3, 1.25, 3, -2
18 -> 5, -5, 1.75, 4, -2
19 -> 5, -2, 1.25, 4, -2
19 -> 5, -3, 1.75, 4, -1
21 -> 5, -5, 1.25, 3, -2
21 -> 5, -4, 1.75, 3, -2
21 -> 5, -3, 0.75, 4, -2
22 -> 5, -4, 1.25, 4, -2
23 -> 5, -4, 1.75, 3, -1
23 -> 5, -3, 1.25, 4, -1
23 -> 5, -5, 1.75, 5, -1
24 -> 5, -3, 1.75, 5, -2
24 -> 5, -5, 1.75, 1, -2
24 -> 5, -5, 1.75, 3, -1
25 -> 5, -4, 1.25, 5, -2
25 -> 5, -3, 1.25, 4, -1.5
25 -> 5, -5, 1.25, 3, -1
26 -> 5, -5, 1.25, 2, -1
26 -> 5, -3, 1.75, 3, -2
26 -> 5, -4, 1.75, 5, -1
27 -> 5, -5, 1.75, 5, -2
27 -> 5, -3, 1.75, 2, -2
27 -> 5, -5, 1.25, 3, -0.5
28 -> 5, -5, 0.75, 5, -2
28 -> 5, -5, 0.75, 5, -0.5
28 -> 5, -4, 1.25, 3, -1.5
28 -> 5, -4, 1.75, 5, -2
28 -> 5, -5, 1.75, 3, -1.5
29 -> 5, -3, 1.25, 5, -0.5
29 -> 5, -5, 1.75, 2, -2
30 -> 5, -4, 1.75, 1, -1
30 -> 5, -4, 1.25, 5, -0.5
30 -> 5, -4, 0.75, 3, -1.5
30 -> 5, -2, 1.25, 5, -2
30 -> 5, -2, 1.25, 5, -1
30 -> 5, -2, 1.25, 3, -1.5
31 -> 5, -4, 1.75, 3, -1.5
31 -> 5, -5, 1.75, 4, -1
31 -> 5, -3, 0.75, 3, -2
32 -> 5, -4, 1.25, 5, -1.5
34 -> 5, -4, 1.75, 4, -1.5
35 -> 5, -4, 1.75, 5, -1.5
35 -> 5, -4, 1.25, 3, -2
35 -> 5, -4, 1.75, 5, -0.5
36 -> 5, -3, 1.25, 5, -2
36 -> 5, -3, 1.75, 4, -1.5
36 -> 5, -3, 1.25, 3, -1
37 -> 5, -2, 1.25, 1, -2
37 -> 5, -3, 1.75, 4, -2
37 -> 5, -5, 1.25, 5, -1.5
38 -> 5, -3, 1.75, 5, -0.5
