308 -> 90, -4, 1.25, 5, -2
316 -> 90, -5, 1.75, 5, -2
317 -> 90, -4, 0.25, 3, -1
324 -> 90, -4, 1.75, 5, -1
324 -> 90, -4, 0.75, 1, -1
325 -> 90, -2, 1.75, 5, -0.5
326 -> 90, -5, 1.25, 2, -2
327 -> 90, -4, 0.25, 4, -1
329 -> 90, -4, 1.25, 4, -2
329 -> 90, -4, 1.25, 4, -1.5
329 -> 90, -5, 1.25, 1, -1.5
332 -> 90, -5, 1.75, 4, -2
334 -> 90, -4, 1.75, 4, -1
334 -> 90, -4, 0.75, 3, -1.5
334 -> 90, -2, 1.75, 5, -1.5
337 -> 90, -4, 1.25, 2, -2
338 -> 90, -2, 1.75, 1, -0.5
339 -> 90, -4, 1.25, 2, -1
341 -> 90, -3, 1.75, 2, -2
342 -> 90, -5, 1.75, 4, -1.5
342 -> 90, -3, 1.75, 1, -2
344 -> 90, -4, 1.25, 3, -1.5
346 -> 90, -5, 0.75, 2, -2
347 -> 90, -5, 0.25, 1, -0.5
347 -> 90, -5, 1.25, 4, -1.5
347 -> 90, -5, 1.75, 3, -1.5
350 -> 90, -5, 1.25, 4, -1
350 -> 90, -5, 1.25, 5, -1
350 -> 90, -1, 1.75, 5, -1
351 -> 90, -4, 1.75, 3, -1
351 -> 90, -4, 0.25, 1, -1
352 -> 90, -3, 1.75, 3, -2
352 -> 90, -4, 0.75, 2, -1
353 -> 90, -5, 1.25, 5, -1.5
353 -> 90, -4, 0.25, 2, -2
353 -> 90, -4, 0.25, 3, -2
353 -> 90, -4, 0.25, 4, -2
353 -> 90, -4, 0.25, 5, -2
353 -> 90, -4, 1.75, 4, -2
354 -> 90, -5, 1.25, 3, -2
354 -> 90, -5, 1.75, 3, -2
354 -> 90, -5, 0.25, 2, -0.5
355 -> 90, -4, 0.25, 2, -1
355 -> 90, -3, 1.25, 3, -1
355 -> 90, -2, 1.75, 4, -1
356 -> 90, -3, 1.75, 5, -1.5
356 -> 90, -5, 0.75, 5, -1
356 -> 90, -5, 0.75, 4, -1
356 -> 90, -3, 1.75, 4, -1.5
357 -> 90, -4, 1.75, 3, -2
357 -> 90, -4, 0.25, 1, -0.5
357 -> 90, -4, 1.75, 2, -2
357 -> 90, -4, 1.75, 1, -2
357 -> 90, -4, 1.25, 1, -2
357 -> 90, -2, 1.25, 5, -2
358 -> 90, -5, 1.75, 2, -1.5
359 -> 90, -5, 1.25, 2, -1
359 -> 90, -5, 1.75, 1, -1.5
360 -> 90, -5, 1.25, 5, -2
360 -> 90, -5, 1.25, 4, -2
360 -> 90, -2, 1.75, 5, -1
360 -> 90, -5, 0.75, 3, -1
360 -> 90, -4, 1.75, 4, -1.5
361 -> 90, -3, 1.75, 2, -1.5
361 -> 90, -3, 1.75, 3, -1.5
362 -> 90, -5, 0.75, 1, -2
363 -> 90, -5, 1.75, 1, -2
363 -> 90, -4, 1.25, 5, -1.5
364 -> 90, -4, 0.75, 3, -2
364 -> 90, -2, 1.75, 3, -1
364 -> 90, -4, 0.75, 5, -1.5
364 -> 90, -5, 0.25, 5, -2
364 -> 90, -3, 1.75, 1, -1.5
365 -> 90, -4, 1.75, 5, -2
365 -> 90, -5, 0.25, 5, -0.5
365 -> 90, -5, 1.75, 5, -1.5
366 -> 90, -4, 0.25, 1, -2
366 -> 90, -3, 1.75, 5, -1
367 -> 90, -4, 1.75, 3, -1.5
367 -> 90, -2, 1.25, 1, -2
368 -> 90, -5, 0.25, 1, -2
368 -> 90, -4, 1.25, 3, -2
369 -> 90, -2, 1.25, 3, -1
369 -> 90, -2, 1.25, 2, -1
369 -> 90, -5, 0.75, 5, -2
370 -> 90, -4, 0.25, 2, -1.5
370 -> 90, -4, 1.75, 5, -1.5
370 -> 90, -3, 1.75, 1, -0.5
370 -> 90, -3, 1.25, 5, -2
370 -> 90, -3, 1.25, 4, -2
372 -> 90, -2, 1.25, 4, -1.5
372 -> 90, -5, 1.25, 3, -1
372 -> 90, -3, 1.25, 4, -1
372 -> 90, -2, 1.75, 5, -2
372 -> 90, -4, 1.75, 1, -1.5
373 -> 90, -2, 1.75, 2, -1
373 -> 90, -4, 0.25, 1, -1.5
374 -> 90, -1, 0.75, 3, -1.5
374 -> 90, -2, 1.75, 1, -1
375 -> 90, -2, 0.75, 1, -0.5
375 -> 90, -2, 1.25, 2, -2
375 -> 90, -4, 1.25, 3, -1
375 -> 90, -4, 0.25, 5, -1
376 -> 90, -4, 1.25, 1, -1.5
376 -> 90, -5, 0.75, 1, -1
376 -> 90, -2, 1.75, 4, -2
377 -> 90, -3, 0.75, 3, -2
377 -> 90, -2, 1.25, 4, -0.5
377 -> 90, -3, 1.75, 2, -1
377 -> 90, -4, 0.75, 1, -2
378 -> 90, -5, 0.75, 2, -1
378 -> 90, -3, 1.75, 4, -2
379 -> 90, -3, 1.75, 5, -2
379 -> 90, -3, 0.75, 1, -1
379 -> 90, -3, 0.75, 2, -2
379 -> 90, -1, 1.25, 2, -0.5
379 -> 90, -5, 1.25, 1, -1
380 -> 90, -1, 1.75, 1, -0.5
380 -> 90, -5, 1.25, 3, -1.5
380 -> 90, -3, 1.25, 1, -1.5
381 -> 90, -4, 1.25, 4, -1
383 -> 90, -3, 1.25, 5, -1.5
383 -> 90, -3, 1.25, 2, -1.5
383 -> 90, -3, 1.25, 3, -1.5
383 -> 90, -3, 0.75, 1, -2
383 -> 90, -3, 1.25, 4, -1.5
384 -> 90, -5, 0.75, 3, -0.5
384 -> 90, -5, 0.75, 4, -0.5
384 -> 90, -4, 1.25, 1, -1
384 -> 90, -5, 0.75, 5, -0.5
385 -> 90, -2, 1.75, 1, -1.5
386 -> 90, -2, 1.75, 4, -1.5
386 -> 90, -3, 0.75, 2, -1.5
