315 -> 96, -5, 1.75, 5, -1.5
315 -> 96, -5, 0.25, 5, -1
317 -> 96, -4, 1.75, 4, -1.5
329 -> 96, -4, 0.25, 1, -1.5
331 -> 96, -4, 0.25, 2, -2
331 -> 96, -4, 0.25, 3, -2
331 -> 96, -4, 0.25, 4, -2
332 -> 96, -3, 1.25, 5, -2
333 -> 96, -4, 0.75, 3, -1.5
333 -> 96, -5, 1.75, 3, -2
334 -> 96, -5, 1.75, 5, -0.5
335 -> 96, -5, 0.25, 1, -2
335 -> 96, -5, 0.75, 1, -1.5
335 -> 96, -5, 1.75, 5, -2
335 -> 96, -5, 1.75, 4, -2
336 -> 96, -3, 1.25, 3, -1
340 -> 96, -4, 0.25, 1, -2
342 -> 96, -4, 0.75, 5, -1
342 -> 96, -2, 1.25, 1, -1
343 -> 96, -5, 1.75, 2, -2
344 -> 96, -5, 0.75, 2, -2
345 -> 96, -3, 1.75, 1, -2
347 -> 96, -4, 1.25, 2, -1
347 -> 96, -5, 1.25, 3, -1
348 -> 96, -5, 0.25, 3, -1
349 -> 96, -5, 0.75, 2, -1.5
349 -> 96, -5, 1.75, 4, -1.5
350 -> 96, -4, 0.25, 4, -1.5
350 -> 96, -5, 0.25, 4, -1
351 -> 96, -5, 0.75, 1, -2
351 -> 96, -3, 1.75, 2, -2
352 -> 96, -4, 0.75, 4, -2
352 -> 96, -3, 0.25, 3, -1.5
352 -> 96, -3, 0.25, 4, -1.5
353 -> 96, -4, 1.75, 4, -2
354 -> 96, -3, 1.75, 4, -1.5
355 -> 96, -2, 0.75, 5, -2
355 -> 96, -2, 0.75, 4, -2
356 -> 96, -2, 1.25, 5, -2
356 -> 96, -5, 0.75, 4, -2
356 -> 96, -5, 0.75, 5, -2
358 -> 96, -4, 0.75, 3, -1
358 -> 96, -4, 0.75, 4, -1
359 -> 96, -5, 1.25, 4, -2
360 -> 96, -4, 1.75, 3, -1
360 -> 96, -5, 1.25, 2, -1.5
361 -> 96, -5, 1.25, 1, -2
361 -> 96, -1, 1.75, 3, -1.5
361 -> 96, -5, 1.25, 2, -2
