86 -> 48, -4, 1.25, 1, -1.5
216 -> 48, -5, 1.25, 3, -1
232 -> 48, -5, 1.75, 5, -2
241 -> 48, -4, 1.75, 2, -2
245 -> 48, -5, 1.75, 3, -2
248 -> 48, -5, 1.75, 4, -2
252 -> 48, -5, 1.75, 4, -1
256 -> 48, -5, 1.25, 2, -2
258 -> 48, -5, 1.75, 5, -1
259 -> 48, -4, 1.75, 3, -2
259 -> 48, -3, 0.75, 2, -2
261 -> 48, -5, 1.25, 3, -2
261 -> 48, -5, 1.75, 1, -1.5
262 -> 48, -5, 0.25, 3, -1
266 -> 48, -3, 1.75, 1, -2
266 -> 48, -5, 1.75, 1, -2
266 -> 48, -5, 0.25, 3, -2
267 -> 48, -5, 0.75, 3, -1
267 -> 48, -5, 1.75, 5, -1.5
268 -> 48, -5, 1.25, 4, -1.5
268 -> 48, -3, 1.25, 1, -2
268 -> 48, -4, 0.75, 4, -1.5
268 -> 48, -4, 1.75, 4, -1.5
268 -> 48, -5, 1.25, 1, -2
269 -> 48, -5, 1.25, 1, -1.5
270 -> 48, -3, 1.25, 2, -2
271 -> 48, -4, 1.75, 1, -2
272 -> 48, -4, 1.25, 4, -1.5
272 -> 48, -4, 0.75, 3, -1.5
273 -> 48, -3, 1.75, 5, -0.5
276 -> 48, -3, 1.25, 4, -1.5
276 -> 48, -3, 1.75, 4, -2
276 -> 48, -5, 1.75, 2, -2
277 -> 48, -5, 0.75, 4, -1
278 -> 48, -5, 0.75, 2, -2
278 -> 48, -4, 0.25, 4, -1
281 -> 48, -4, 1.25, 2, -1
282 -> 48, -4, 0.25, 1, -2
282 -> 48, -5, 0.25, 2, -2
282 -> 48, -5, 1.25, 4, -2
283 -> 48, -4, 1.75, 1, -1.5
283 -> 48, -5, 0.75, 5, -1
284 -> 48, -4, 1.25, 3, -1
284 -> 48, -4, 1.25, 2, -2
285 -> 48, -4, 0.75, 4, -2
285 -> 48, -5, 0.25, 3, -1.5
285 -> 48, -3, 1.75, 1, -1
287 -> 48, -4, 1.75, 5, -1
288 -> 48, -5, 1.25, 2, -1.5
288 -> 48, -3, 1.25, 3, -2
288 -> 48, -4, 1.25, 5, -1
288 -> 48, -3, 0.75, 5, -2
290 -> 48, -3, 0.25, 2, -2
290 -> 48, -3, 1.25, 5, -1.5
291 -> 48, -5, 0.75, 4, -1.5
291 -> 48, -3, 1.75, 5, -1.5
292 -> 48, -4, 1.25, 5, -1.5
294 -> 48, -4, 0.25, 3, -1.5
294 -> 48, -4, 1.75, 4, -2
294 -> 48, -3, 1.75, 4, -1.5
294 -> 48, -5, 1.25, 4, -1
294 -> 48, -3, 1.75, 2, -2
294 -> 48, -4, 1.75, 5, -2
294 -> 48, -2, 1.75, 2, -2
294 -> 48, -3, 1.25, 5, -0.5
296 -> 48, -5, 0.25, 4, -2
296 -> 48, -5, 0.25, 5, -2
297 -> 48, -5, 0.75, 5, -1.5
298 -> 48, -4, 1.75, 5, -1.5
298 -> 48, -3, 1.75, 5, -2
298 -> 48, -4, 1.25, 1, -2
299 -> 48, -5, 0.75, 2, -1.5
299 -> 48, -2, 0.25, 4, -0.5
299 -> 48, -4, 0.75, 5, -1.5
300 -> 48, -2, 1.75, 4, -1
301 -> 48, -5, 0.25, 5, -1
302 -> 48, -2, 1.75, 1, -1.5
302 -> 48, -5, 1.75, 4, -1.5
303 -> 48, -4, 0.25, 5, -1
304 -> 48, -3, 0.75, 5, -1.5
304 -> 48, -4, 1.25, 4, -1
305 -> 48, -5, 1.75, 2, -1
305 -> 48, -5, 0.25, 1, -2
305 -> 48, -4, 0.75, 2, -2
306 -> 48, -5, 1.75, 1, -1
306 -> 48, -5, 1.25, 3, -1.5
306 -> 48, -4, 0.75, 3, -1
307 -> 48, -5, 0.75, 1, -1.5
307 -> 48, -5, 0.25, 4, -1
307 -> 48, -4, 0.75, 2, -1.5
308 -> 48, -5, 1.25, 5, -1
308 -> 48, -4, 0.75, 1, -1
309 -> 48, -3, 0.75, 4, -2
309 -> 48, -4, 1.75, 3, -1.5
309 -> 48, -4, 0.25, 1, -1.5
310 -> 48, -4, 0.25, 3, -1
310 -> 48, -2, 1.75, 3, -1.5
310 -> 48, -4, 1.75, 2, -1
310 -> 48, -3, 0.75, 3, -2
310 -> 48, -3, 0.75, 4, -1
