6 -> 4, -1, 1.75, 5, -2
6 -> 4, -1, 1.75, 4, -2
6 -> 4, -1, 1.75, 3, -2
14 -> 4, -3, 0.75, 5, -2
15 -> 4, -4, 1.75, 5, -1
15 -> 4, -5, 1.75, 4, -1.5
17 -> 4, -5, 1.25, 2, -2
17 -> 4, -3, 1.25, 5, -1.5
19 -> 4, -4, 1.75, 3, -2
19 -> 4, -5, 1.75, 2, -1
19 -> 4, -5, 1.75, 4, -2
19 -> 4, -2, 1.75, 4, -2
20 -> 4, -1, 0.75, 2, -2
20 -> 4, -3, 1.25, 4, -1.5
20 -> 4, -3, 1.25, 3, -1.5
20 -> 4, -5, 1.75, 3, -1.5
20 -> 4, -2, 1.75, 2, -1
20 -> 4, -5, 1.25, 4, -1.5
20 -> 4, -4, 0.75, 2, -2
21 -> 4, -5, 1.75, 3, -2
21 -> 4, -5, 0.75, 5, -0.5
22 -> 4, -2, 0.75, 1, -2
22 -> 4, -3, 1.75, 5, -1.5
22 -> 4, -4, 1.75, 5, -1.5
22 -> 4, -5, 1.25, 5, -2
22 -> 4, -5, 1.75, 2, -2
22 -> 4, -4, 1.75, 3, -1
23 -> 4, -5, 1.25, 5, -1.5
23 -> 4, -4, 1.75, 5, -0.5
23 -> 4, -5, 1.75, 3, -0.5
24 -> 4, -3, 1.75, 4, -2
25 -> 4, -3, 1.75, 5, -2
25 -> 4, -4, 1.25, 3, -2
25 -> 4, -2, 1.25, 5, -1
26 -> 4, -2, 1.25, 3, -1.5
26 -> 4, -4, 1.75, 2, -2
26 -> 4, -3, 1.25, 1, -2
26 -> 4, -3, 1.25, 4, -2
26 -> 4, -5, 1.25, 2, -0.5
27 -> 4, -2, 1.25, 1, -2
27 -> 4, -1, 1.75, 2, -2
27 -> 4, -5, 1.75, 5, -1.5
27 -> 4, -3, 1.25, 4, -0.5
28 -> 4, -4, 1.25, 5, -1
28 -> 4, -5, 0.75, 3, -2
29 -> 4, -4, 1.75, 2, -1.5
29 -> 4, -3, 1.25, 5, -2
29 -> 4, -5, 1.75, 1, -2
29 -> 4, -2, 1.75, 2, -2
29 -> 4, -5, 1.25, 5, -1
29 -> 4, -3, 1.75, 2, -1
29 -> 4, -3, 0.75, 4, -1
29 -> 4, -4, 0.75, 5, -2
30 -> 4, -4, 0.75, 3, -2
30 -> 4, -1, 1.25, 5, -2
30 -> 4, -2, 1.25, 2, -1.5
30 -> 4, -3, 1.75, 1, -2
