212 -> 42, -3, 1.75, 5, -2
218 -> 42, -5, 1.25, 2, -2
218 -> 42, -5, 1.75, 2, -1.5
220 -> 42, -5, 0.25, 5, -2
222 -> 42, -4, 1.25, 5, -2
224 -> 42, -3, 1.25, 1, -2
225 -> 42, -1, 1.75, 3, -2
228 -> 42, -5, 1.75, 4, -1.5
230 -> 42, -4, 0.75, 1, -2
230 -> 42, -3, 1.25, 4, -2
231 -> 42, -4, 0.75, 4, -2
231 -> 42, -4, 1.75, 4, -1.5
234 -> 42, -4, 0.75, 3, -2
236 -> 42, -5, 0.25, 3, -2
236 -> 42, -4, 0.75, 5, -1.5
238 -> 42, -5, 1.25, 2, -1.5
239 -> 42, -5, 1.25, 4, -2
240 -> 42, -5, 1.75, 1, -1.5
241 -> 42, -5, 1.25, 5, -2
241 -> 42, -4, 1.25, 4, -1
241 -> 42, -5, 1.75, 3, -1.5
242 -> 42, -3, 1.75, 4, -2
244 -> 42, -4, 0.75, 2, -2
244 -> 42, -4, 1.25, 3, -2
244 -> 42, -4, 1.25, 5, -1
245 -> 42, -5, 1.75, 5, -1
247 -> 42, -4, 1.75, 5, -1
247 -> 42, -4, 1.25, 2, -1.5
248 -> 42, -3, 1.25, 5, -1
249 -> 42, -4, 1.75, 5, -1.5
249 -> 42, -5, 1.75, 1, -2
250 -> 42, -4, 1.25, 5, -1.5
251 -> 42, -4, 1.75, 3, -1.5
254 -> 42, -3, 1.75, 4, -1.5
255 -> 42, -3, 1.75, 2, -2
256 -> 42, -5, 0.25, 4, -2
258 -> 42, -3, 1.75, 2, -1.5
259 -> 42, -4, 0.75, 4, -1.5
259 -> 42, -2, 1.75, 1, -2
262 -> 42, -4, 1.25, 4, -2
262 -> 42, -5, 1.25, 1, -1.5
263 -> 42, -5, 1.75, 5, -2
265 -> 42, -5, 1.75, 5, -1.5
269 -> 42, -3, 1.75, 1, -1.5
269 -> 42, -3, 1.75, 3, -1.5
269 -> 42, -4, 1.75, 1, -1
269 -> 42, -4, 1.25, 4, -1.5
270 -> 42, -5, 0.75, 1, -2
270 -> 42, -3, 1.75, 1, -2
270 -> 42, -3, 1.75, 3, -2
270 -> 42, -5, 0.75, 2, -2
270 -> 42, -4, 0.25, 4, -2
271 -> 42, -5, 1.75, 4, -2
272 -> 42, -5, 1.25, 3, -0.5
273 -> 42, -3, 0.25, 5, -2
273 -> 42, -2, 1.25, 3, -2
273 -> 42, -4, 1.75, 5, -2
273 -> 42, -5, 0.75, 4, -1
274 -> 42, -4, 1.75, 2, -1.5
274 -> 42, -4, 0.75, 5, -1
274 -> 42, -4, 1.75, 4, -2
275 -> 42, -5, 0.75, 5, -1
276 -> 42, -5, 0.25, 1, -1.5
276 -> 42, -3, 0.75, 4, -1.5
276 -> 42, -5, 0.75, 4, -0.5
277 -> 42, -3, 0.75, 3, -2
278 -> 42, -4, 1.75, 2, -2
279 -> 42, -4, 0.75, 4, -1
279 -> 42, -5, 1.75, 3, -1
280 -> 42, -4, 1.25, 3, -1.5
280 -> 42, -4, 0.75, 1, -1.5
280 -> 42, -4, 0.75, 5, -2
281 -> 42, -3, 1.75, 5, -1
281 -> 42, -4, 1.75, 3, -2
282 -> 42, -2, 1.75, 1, -1.5
282 -> 42, -2, 1.25, 4, -2
282 -> 42, -4, 1.25, 1, -1.5
282 -> 42, -3, 1.25, 5, -1.5
282 -> 42, -4, 1.25, 2, -2
282 -> 42, -5, 0.25, 3, -0.5
283 -> 42, -3, 1.25, 4, -1.5
283 -> 42, -3, 0.25, 1, -1
283 -> 42, -2, 1.75, 2, -2
284 -> 42, -4, 0.25, 2, -2
284 -> 42, -4, 0.25, 3, -2
284 -> 42, -2, 0.75, 3, -1.5
286 -> 42, -3, 0.75, 5, -1
286 -> 42, -2, 0.75, 2, -1.5
287 -> 42, -3, 0.25, 5, -1.5
287 -> 42, -2, 1.25, 5, -2
287 -> 42, -3, 1.25, 2, -2
287 -> 42, -3, 0.75, 5, -2
287 -> 42, -1, 1.75, 3, -1
288 -> 42, -2, 1.75, 5, -2
289 -> 42, -1, 1.75, 5, -2
290 -> 42, -4, 1.25, 3, -1
290 -> 42, -4, 0.75, 1, -1
290 -> 42, -2, 1.75, 3, -2
291 -> 42, -3, 0.75, 2, -1.5
292 -> 42, -4, 0.75, 2, -1.5
292 -> 42, -4, 0.25, 1, -2
293 -> 42, -2, 1.75, 2, -0.5
293 -> 42, -3, 0.25, 4, -2
294 -> 42, -3, 1.75, 5, -1.5
294 -> 42, -3, 0.75, 5, -1.5
294 -> 42, -4, 1.25, 1, -1
294 -> 42, -2, 1.25, 1, -1
296 -> 42, -3, 1.25, 3, -1.5
297 -> 42, -3, 0.25, 1, -0.5
299 -> 42, -3, 1.25, 2, -1
299 -> 42, -5, 1.75, 4, -1
299 -> 42, -3, 1.75, 4, -1
299 -> 42, -4, 1.25, 3, -0.5
299 -> 42, -3, 1.75, 1, -1
299 -> 42, -4, 1.25, 2, -1
300 -> 42, -4, 1.25, 1, -2
300 -> 42, -2, 0.75, 4, -1
301 -> 42, -2, 1.75, 4, -1.5
301 -> 42, -1, 0.25, 3, -2
302 -> 42, -5, 0.75, 2, -1
303 -> 42, -1, 1.75, 5, -1.5
303 -> 42, -5, 1.25, 3, -2
303 -> 42, -2, 1.25, 4, -1
304 -> 42, -3, 1.75, 4, -0.5
304 -> 42, -2, 0.25, 5, -2
305 -> 42, -2, 1.75, 2, -1.5
306 -> 42, -1, 1.75, 4, -1
307 -> 42, -2, 1.25, 3, -1.5
307 -> 42, -5, 0.75, 3, -1
307 -> 42, -4, 0.25, 5, -2
308 -> 42, -5, 0.25, 5, -1
308 -> 42, -5, 0.25, 4, -1
308 -> 42, -2, 1.75, 5, -0.5
308 -> 42, -5, 0.25, 2, -1.5
309 -> 42, -3, 0.75, 4, -2
309 -> 42, -3, 0.25, 3, -1.5
