289 -> 99, -5, 0.25, 4, -2
289 -> 99, -5, 0.25, 5, -2
314 -> 99, -5, 1.75, 4, -2
315 -> 99, -5, 1.75, 5, -1.5
315 -> 99, -5, 0.25, 5, -1
317 -> 99, -4, 1.75, 4, -1.5
317 -> 99, -5, 0.75, 1, -2
321 -> 99, -5, 0.25, 1, -2
322 -> 99, -5, 1.75, 4, -1
333 -> 99, -5, 1.75, 2, -2
333 -> 99, -3, 1.75, 1, -2
337 -> 99, -5, 1.75, 3, -2
342 -> 99, -2, 1.25, 1, -1
344 -> 99, -5, 0.75, 3, -1.5
344 -> 99, -5, 0.75, 4, -1.5
344 -> 99, -4, 0.25, 1, -1.5
345 -> 99, -1, 1.75, 3, -1.5
346 -> 99, -5, 1.75, 4, -1.5
347 -> 99, -5, 1.25, 1, -1.5
352 -> 99, -4, 0.75, 1, -2
352 -> 99, -5, 1.75, 5, -2
354 -> 99, -2, 1.25, 5, -2
354 -> 99, -4, 1.25, 5, -0.5
354 -> 99, -3, 1.75, 2, -2
356 -> 99, -5, 1.75, 1, -2
357 -> 99, -2, 1.75, 3, -1.5
357 -> 99, -2, 1.75, 4, -1.5
357 -> 99, -5, 0.75, 3, -2
359 -> 99, -4, 0.75, 3, -2
359 -> 99, -5, 0.25, 3, -2
359 -> 99, -4, 0.75, 2, -2
359 -> 99, -5, 0.25, 2, -2
360 -> 99, -5, 1.75, 4, -0.5
360 -> 99, -4, 1.75, 2, -1.5
360 -> 99, -4, 1.25, 2, -1
360 -> 99, -3, 1.25, 3, -2
360 -> 99, -4, 1.25, 3, -1
360 -> 99, -4, 1.75, 3, -1
361 -> 99, -3, 1.75, 5, -2
363 -> 99, -5, 0.75, 5, -2
364 -> 99, -3, 1.75, 3, -1.5
364 -> 99, -4, 1.75, 5, -1.5
365 -> 99, -2, 1.75, 3, -2
365 -> 99, -4, 1.25, 3, -0.5
365 -> 99, -4, 1.25, 4, -0.5
366 -> 99, -3, 1.75, 5, -1.5
366 -> 99, -4, 0.75, 3, -1.5
366 -> 99, -4, 0.75, 5, -1.5
366 -> 99, -4, 0.75, 4, -1.5
367 -> 99, -5, 0.75, 2, -2
367 -> 99, -5, 0.75, 5, -0.5
368 -> 99, -2, 1.25, 2, -1
368 -> 99, -2, 1.25, 3, -1
368 -> 99, -2, 1.25, 4, -1
369 -> 99, -1, 1.75, 2, -1.5
369 -> 99, -1, 1.75, 1, -1.5
369 -> 99, -4, 0.25, 4, -2
370 -> 99, -4, 0.75, 2, -1.5
370 -> 99, -3, 1.75, 4, -2
371 -> 99, -5, 1.75, 3, -1.5
371 -> 99, -5, 1.75, 1, -1.5
371 -> 99, -1, 1.75, 4, -1.5
372 -> 99, -2, 1.75, 4, -2
372 -> 99, -5, 1.25, 3, -1.5
372 -> 99, -3, 0.25, 2, -1.5
372 -> 99, -2, 0.75, 4, -1.5
372 -> 99, -2, 0.75, 3, -1.5
372 -> 99, -5, 1.25, 4, -1.5
373 -> 99, -3, 1.75, 1, -1
373 -> 99, -2, 0.75, 2, -1.5
373 -> 99, -2, 0.75, 3, -1
373 -> 99, -5, 1.75, 5, -0.5
374 -> 99, -3, 1.25, 5, -2
375 -> 99, -2, 0.25, 1, -2
376 -> 99, -4, 0.25, 2, -1.5
376 -> 99, -3, 1.75, 2, -1
376 -> 99, -3, 1.75, 3, -1
376 -> 99, -5, 0.75, 1, -1.5
377 -> 99, -5, 0.75, 4, -0.5
377 -> 99, -2, 1.25, 3, -2
377 -> 99, -1, 1.25, 2, -2
377 -> 99, -4, 0.25, 3, -1.5
378 -> 99, -4, 1.75, 1, -1.5
378 -> 99, -2, 1.75, 2, -2
379 -> 99, -1, 1.75, 4, -2
379 -> 99, -2, 1.25, 2, -2
379 -> 99, -1, 1.25, 3, -2
380 -> 99, -3, 1.25, 3, -1
380 -> 99, -5, 1.75, 5, -1
380 -> 99, -5, 1.25, 3, -1
380 -> 99, -5, 0.25, 4, -1
381 -> 99, -3, 0.25, 3, -1.5
381 -> 99, -1, 1.75, 2, -2
381 -> 99, -3, 0.25, 4, -1.5
382 -> 99, -2, 1.25, 5, -1
382 -> 99, -5, 0.25, 5, -0.5
382 -> 99, -3, 0.75, 5, -1.5
382 -> 99, -1, 1.25, 1, -2
383 -> 99, -5, 0.75, 5, -1.5
383 -> 99, -2, 1.25, 1, -2
384 -> 99, -4, 1.25, 4, -1.5
384 -> 99, -1, 1.25, 1, -1.5
384 -> 99, -2, 1.75, 1, -1.5
384 -> 99, -5, 1.25, 4, -1
385 -> 99, -3, 0.75, 2, -1.5
385 -> 99, -2, 0.75, 5, -1.5
386 -> 99, -5, 1.75, 2, -1.5
386 -> 99, -5, 0.75, 4, -2
386 -> 99, -4, 1.75, 3, -1.5
386 -> 99, -3, 1.75, 4, -1.5
386 -> 99, -5, 0.75, 2, -1.5
387 -> 99, -4, 1.25, 2, -1.5
387 -> 99, -3, 1.25, 4, -2
388 -> 99, -3, 1.25, 4, -1.5
388 -> 99, -1, 1.75, 1, -2
388 -> 99, -3, 0.75, 3, -2
388 -> 99, -3, 1.75, 3, -2
389 -> 99, -4, 1.75, 2, -1
389 -> 99, -2, 0.75, 4, -1
389 -> 99, -3, 1.75, 1, -1.5
389 -> 99, -3, 0.75, 2, -2
389 -> 99, -3, 1.75, 2, -1.5
390 -> 99, -4, 1.75, 4, -0.5
390 -> 99, -4, 0.25, 5, -2
390 -> 99, -2, 1.75, 2, -1.5
391 -> 99, -3, 1.25, 2, -1.5
391 -> 99, -2, 1.75, 5, -2
