285 -> 72, -5, 1.75, 5, -2
290 -> 72, -5, 0.25, 2, -1
296 -> 72, -3, 1.25, 1, -1.5
300 -> 72, -4, 1.75, 1, -2
306 -> 72, -3, 1.75, 5, -2
309 -> 72, -5, 1.75, 4, -2
309 -> 72, -5, 1.75, 3, -2
312 -> 72, -5, 1.25, 1, -1
312 -> 72, -5, 1.25, 2, -1
313 -> 72, -4, 1.75, 2, -2
314 -> 72, -4, 1.75, 5, -2
318 -> 72, -3, 1.75, 2, -2
320 -> 72, -5, 1.75, 2, -1
322 -> 72, -5, 1.75, 1, -1
323 -> 72, -4, 0.25, 1, -1.5
324 -> 72, -5, 1.25, 3, -1.5
325 -> 72, -1, 1.75, 2, -0.5
327 -> 72, -4, 1.75, 4, -2
328 -> 72, -5, 1.25, 5, -1
333 -> 72, -3, 0.75, 4, -2
335 -> 72, -2, 1.75, 4, -2
335 -> 72, -1, 1.75, 1, -0.5
336 -> 72, -5, 0.75, 4, -2
337 -> 72, -2, 0.75, 3, -2
337 -> 72, -5, 1.25, 3, -1
337 -> 72, -5, 1.25, 4, -1
338 -> 72, -1, 1.25, 1, -1
339 -> 72, -4, 1.25, 4, -1.5
339 -> 72, -4, 1.25, 4, -1
339 -> 72, -4, 1.75, 3, -2
341 -> 72, -5, 1.25, 5, -1.5
341 -> 72, -4, 1.25, 2, -1
344 -> 72, -1, 1.75, 3, -2
344 -> 72, -4, 1.75, 5, -1.5
344 -> 72, -2, 0.75, 4, -2
344 -> 72, -2, 0.75, 4, -1.5
345 -> 72, -3, 0.25, 2, -2
346 -> 72, -4, 1.25, 5, -1
346 -> 72, -5, 1.25, 1, -1.5
347 -> 72, -3, 1.75, 1, -2
347 -> 72, -3, 1.75, 3, -2
349 -> 72, -3, 0.25, 1, -2
352 -> 72, -1, 1.75, 2, -1.5
352 -> 72, -2, 0.75, 5, -1.5
352 -> 72, -5, 1.75, 2, -2
352 -> 72, -4, 1.25, 3, -1.5
354 -> 72, -4, 1.25, 5, -2
354 -> 72, -4, 1.25, 3, -2
354 -> 72, -4, 1.25, 4, -2
355 -> 72, -2, 1.25, 1, -2
355 -> 72, -2, 1.75, 2, -1.5
355 -> 72, -1, 1.25, 4, -1
356 -> 72, -1, 1.25, 5, -2
356 -> 72, -2, 0.75, 5, -2
356 -> 72, -1, 1.75, 1, -2
356 -> 72, -3, 0.75, 1, -1
356 -> 72, -1, 1.25, 4, -2
356 -> 72, -1, 1.25, 5, -1
358 -> 72, -3, 1.25, 4, -1.5
358 -> 72, -2, 0.75, 2, -2
360 -> 72, -2, 1.75, 5, -2
360 -> 72, -5, 0.25, 1, -1
360 -> 72, -2, 0.75, 1, -2
360 -> 72, -1, 0.75, 3, -2
360 -> 72, -3, 1.25, 2, -2
360 -> 72, -3, 1.25, 3, -2
360 -> 72, -5, 1.25, 4, -1.5
361 -> 72, -5, 1.75, 1, -2
362 -> 72, -3, 0.25, 3, -2
362 -> 72, -4, 1.25, 2, -1.5
362 -> 72, -3, 1.25, 5, -1.5
362 -> 72, -3, 1.75, 4, -2
363 -> 72, -4, 1.25, 1, -2
363 -> 72, -3, 1.75, 3, -1.5
363 -> 72, -4, 1.25, 2, -2
364 -> 72, -4, 1.25, 1, -1.5
364 -> 72, -2, 0.25, 4, -2
365 -> 72, -2, 0.75, 3, -1.5
365 -> 72, -2, 1.75, 5, -1
366 -> 72, -1, 0.75, 1, -2
366 -> 72, -4, 1.25, 5, -1.5
366 -> 72, -2, 1.25, 3, -1.5
366 -> 72, -3, 1.25, 5, -1
367 -> 72, -3, 1.25, 2, -1.5
367 -> 72, -3, 1.25, 3, -1.5
368 -> 72, -2, 1.75, 3, -1
369 -> 72, -3, 0.75, 4, -1
369 -> 72, -2, 0.25, 5, -2
