301 -> 88, -4, 0.25, 2, -1
308 -> 88, -4, 1.25, 4, -2
314 -> 88, -4, 0.25, 1, -1.5
316 -> 88, -5, 1.75, 5, -2
316 -> 88, -5, 1.75, 4, -2
316 -> 88, -5, 1.25, 2, -2
320 -> 88, -4, 1.25, 5, -2
320 -> 88, -4, 0.25, 5, -2
320 -> 88, -4, 0.25, 4, -2
321 -> 88, -5, 1.25, 1, -2
323 -> 88, -3, 1.75, 4, -2
324 -> 88, -4, 0.75, 1, -1
325 -> 88, -2, 1.75, 5, -0.5
326 -> 88, -5, 0.75, 4, -2
329 -> 88, -4, 0.25, 3, -2
330 -> 88, -5, 1.25, 4, -1.5
330 -> 88, -5, 1.25, 1, -1.5
331 -> 88, -4, 0.75, 2, -1.5
332 -> 88, -4, 0.25, 1, -1
335 -> 88, -2, 1.75, 2, -2
335 -> 88, -5, 1.75, 4, -1.5
335 -> 88, -4, 0.75, 1, -1.5
336 -> 88, -5, 1.75, 2, -2
338 -> 88, -2, 1.75, 1, -0.5
338 -> 88, -4, 1.75, 5, -2
338 -> 88, -4, 1.25, 5, -1.5
339 -> 88, -2, 1.75, 4, -2
339 -> 88, -4, 1.25, 3, -1.5
339 -> 88, -4, 1.25, 4, -1.5
340 -> 88, -5, 1.75, 5, -1.5
341 -> 88, -4, 1.25, 2, -1.5
342 -> 88, -5, 1.25, 3, -1.5
342 -> 88, -4, 1.75, 4, -1
344 -> 88, -5, 1.25, 5, -1
344 -> 88, -5, 0.75, 5, -2
346 -> 88, -5, 0.75, 4, -1
347 -> 88, -5, 0.75, 5, -1
347 -> 88, -5, 0.25, 1, -0.5
348 -> 88, -3, 1.75, 1, -2
349 -> 88, -2, 1.75, 5, -2
350 -> 88, -4, 0.25, 2, -2
350 -> 88, -4, 0.25, 1, -2
351 -> 88, -5, 1.25, 2, -1.5
351 -> 88, -5, 0.75, 3, -2
352 -> 88, -5, 1.75, 3, -2
352 -> 88, -4, 0.75, 2, -1
352 -> 88, -3, 1.75, 2, -2
352 -> 88, -3, 1.75, 3, -2
353 -> 88, -5, 0.75, 2, -1
353 -> 88, -5, 1.25, 5, -1.5
353 -> 88, -4, 1.75, 5, -1
354 -> 88, -5, 0.25, 2, -0.5
354 -> 88, -5, 1.25, 3, -2
355 -> 88, -3, 1.25, 3, -1
355 -> 88, -2, 1.75, 4, -1
355 -> 88, -5, 0.75, 1, -1
357 -> 88, -4, 0.25, 1, -0.5
358 -> 88, -3, 1.25, 1, -1.5
359 -> 88, -5, 0.25, 4, -2
359 -> 88, -5, 0.25, 2, -2
359 -> 88, -4, 1.75, 1, -1.5
359 -> 88, -4, 0.75, 1, -2
359 -> 88, -5, 0.25, 3, -2
359 -> 88, -4, 1.75, 2, -1.5
359 -> 88, -5, 0.25, 5, -2
360 -> 88, -5, 1.25, 1, -1
360 -> 88, -4, 1.25, 2, -2
361 -> 88, -2, 1.75, 5, -1
361 -> 88, -2, 0.75, 4, -2
362 -> 88, -4, 0.75, 5, -1.5
362 -> 88, -4, 0.75, 5, -2
