79,1,-1,0.25,1,-0.5
40,1,-1,0.25,1,-1
38,1,-1,0.25,1,-1.5
64,1,-1,0.25,1,-2
51,1,-1,0.25,2,-0.5
77,1,-1,0.25,2,-1
20,1,-1,0.25,2,-1.5
54,1,-1,0.25,2,-2
44,1,-1,0.25,3,-0.5
86,1,-1,0.25,3,-1
59,1,-1,0.25,3,-1.5
70,1,-1,0.25,3,-2
51,1,-1,0.25,4,-0.5
79,1,-1,0.25,4,-1
61,1,-1,0.25,4,-1.5
29,1,-1,0.25,4,-2
56,1,-1,0.25,5,-0.5
68,1,-1,0.25,5,-1
73,1,-1,0.25,5,-1.5
36,1,-1,0.25,5,-2
42,1,-1,0.75,1,-0.5
54,1,-1,0.75,1,-1
76,1,-1,0.75,1,-1.5
72,1,-1,0.75,1,-2
77,1,-1,0.75,2,-0.5
33,1,-1,0.75,2,-1
38,1,-1,0.75,2,-1.5
70,1,-1,0.75,2,-2
44,1,-1,0.75,3,-0.5
76,1,-1,0.75,3,-1
74,1,-1,0.75,3,-1.5
76,1,-1,0.75,3,-2
56,1,-1,0.75,4,-0.5
61,1,-1,0.75,4,-1
41,1,-1,0.75,4,-1.5
100,1,-1,0.75,4,-2
70,1,-1,0.75,5,-0.5
81,1,-1,0.75,5,-1
64,1,-1,0.75,5,-1.5
72,1,-1,0.75,5,-2
115,1,-1,1.25,1,-0.5
92,1,-1,1.25,1,-1
90,1,-1,1.25,1,-1.5
86,1,-1,1.25,1,-2
104,1,-1,1.25,2,-0.5
100,1,-1,1.25,2,-1
80,1,-1,1.25,2,-1.5
109,1,-1,1.25,2,-2
100,1,-1,1.25,3,-0.5
60,1,-1,1.25,3,-1
104,1,-1,1.25,3,-1.5
90,1,-1,1.25,3,-2
114,1,-1,1.25,4,-0.5
88,1,-1,1.25,4,-1
88,1,-1,1.25,4,-1.5
89,1,-1,1.25,4,-2
125,1,-1,1.25,5,-0.5
109,1,-1,1.25,5,-1
116,1,-1,1.25,5,-1.5
72,1,-1,1.25,5,-2
166,1,-1,1.75,1,-0.5
152,1,-1,1.75,1,-1
131,1,-1,1.75,1,-1.5
115,1,-1,1.75,1,-2
130,1,-1,1.75,2,-0.5
149,1,-1,1.75,2,-1
122,1,-1,1.75,2,-1.5
104,1,-1,1.75,2,-2
148,1,-1,1.75,3,-0.5
135,1,-1,1.75,3,-1
120,1,-1,1.75,3,-1.5
134,1,-1,1.75,3,-2
148,1,-1,1.75,4,-0.5
100,1,-1,1.75,4,-1
127,1,-1,1.75,4,-1.5
123,1,-1,1.75,4,-2
169,1,-1,1.75,5,-0.5
144,1,-1,1.75,5,-1
113,1,-1,1.75,5,-1.5
114,1,-1,1.75,5,-2
22,1,-2,0.25,1,-0.5
118,1,-2,0.25,1,-1
207,1,-2,0.25,1,-1.5
74,1,-2,0.25,1,-2
275,1,-2,0.25,2,-0.5
94,1,-2,0.25,2,-1
36,1,-2,0.25,2,-1.5
30,1,-2,0.25,2,-2
299,1,-2,0.25,3,-0.5
50,1,-2,0.25,3,-1
27,1,-2,0.25,3,-1.5
377,1,-2,0.25,3,-2
90,1,-2,0.25,4,-0.5
78,1,-2,0.25,4,-1
70,1,-2,0.25,4,-1.5
81,1,-2,0.25,4,-2
372,1,-2,0.25,5,-0.5
72,1,-2,0.25,5,-1
169,1,-2,0.25,5,-1.5
117,1,-2,0.25,5,-2
32,1,-2,0.75,1,-0.5
83,1,-2,0.75,1,-1
20,1,-2,0.75,1,-1.5
50,1,-2,0.75,1,-2
41,1,-2,0.75,2,-0.5
32,1,-2,0.75,2,-1
20,1,-2,0.75,2,-1.5
22,1,-2,0.75,2,-2
24,1,-2,0.75,3,-0.5
59,1,-2,0.75,3,-1
38,1,-2,0.75,3,-1.5
34,1,-2,0.75,3,-2
44,1,-2,0.75,4,-0.5
49,1,-2,0.75,4,-1
143,1,-2,0.75,4,-1.5
56,1,-2,0.75,4,-2
49,1,-2,0.75,5,-0.5
30,1,-2,0.75,5,-1
35,1,-2,0.75,5,-1.5
38,1,-2,0.75,5,-2
65,1,-2,1.25,1,-0.5
39,1,-2,1.25,1,-1
44,1,-2,1.25,1,-1.5
91,1,-2,1.25,1,-2
61,1,-2,1.25,2,-0.5
44,1,-2,1.25,2,-1
48,1,-2,1.25,2,-1.5
50,1,-2,1.25,2,-2
46,1,-2,1.25,3,-0.5
40,1,-2,1.25,3,-1
45,1,-2,1.25,3,-1.5
45,1,-2,1.25,3,-2
69,1,-2,1.25,4,-0.5
58,1,-2,1.25,4,-1
58,1,-2,1.25,4,-1.5
43,1,-2,1.25,4,-2
76,1,-2,1.25,5,-0.5
66,1,-2,1.25,5,-1
65,1,-2,1.25,5,-1.5
52,1,-2,1.25,5,-2
115,1,-2,1.75,1,-0.5
92,1,-2,1.75,1,-1
83,1,-2,1.75,1,-1.5
112,1,-2,1.75,1,-2
104,1,-2,1.75,2,-0.5
88,1,-2,1.75,2,-1
76,1,-2,1.75,2,-1.5
80,1,-2,1.75,2,-2
142,1,-2,1.75,3,-0.5
82,1,-2,1.75,3,-1
87,1,-2,1.75,3,-1.5
76,1,-2,1.75,3,-2
106,1,-2,1.75,4,-0.5
96,1,-2,1.75,4,-1
64,1,-2,1.75,4,-1.5
80,1,-2,1.75,4,-2
106,1,-2,1.75,5,-0.5
84,1,-2,1.75,5,-1
76,1,-2,1.75,5,-1.5
77,1,-2,1.75,5,-2
259,1,-3,0.25,1,-0.5
204,1,-3,0.25,1,-1
73,1,-3,0.25,1,-1.5
167,1,-3,0.25,1,-2
255,1,-3,0.25,2,-0.5
386,1,-3,0.25,2,-1
66,1,-3,0.25,2,-1.5
29,1,-3,0.25,2,-2
108,1,-3,0.25,3,-0.5
75,1,-3,0.25,3,-1
160,1,-3,0.25,3,-1.5
69,1,-3,0.25,3,-2
153,1,-3,0.25,4,-0.5
31,1,-3,0.25,4,-1
299,1,-3,0.25,4,-1.5
57,1,-3,0.25,4,-2
198,1,-3,0.25,5,-0.5
250,1,-3,0.25,5,-1
78,1,-3,0.25,5,-1.5
41,1,-3,0.25,5,-2
23,1,-3,0.75,1,-0.5
30,1,-3,0.75,1,-1
581,1,-3,0.75,1,-1.5
36,1,-3,0.75,1,-2
55,1,-3,0.75,2,-0.5
588,1,-3,0.75,2,-1
581,1,-3,0.75,2,-1.5
47,1,-3,0.75,2,-2
88,1,-3,0.75,3,-0.5
63,1,-3,0.75,3,-1
75,1,-3,0.75,3,-1.5
25,1,-3,0.75,3,-2
26,1,-3,0.75,4,-0.5
42,1,-3,0.75,4,-1
39,1,-3,0.75,4,-1.5
57,1,-3,0.75,4,-2
52,1,-3,0.75,5,-0.5
34,1,-3,0.75,5,-1
51,1,-3,0.75,5,-1.5
40,1,-3,0.75,5,-2
20,1,-3,1.25,1,-0.5
68,1,-3,1.25,1,-1
58,1,-3,1.25,1,-1.5
53,1,-3,1.25,1,-2
46,1,-3,1.25,2,-0.5
19,1,-3,1.25,2,-1
31,1,-3,1.25,2,-1.5
48,1,-3,1.25,2,-2
66,1,-3,1.25,3,-0.5
37,1,-3,1.25,3,-1
55,1,-3,1.25,3,-1.5
40,1,-3,1.25,3,-2
36,1,-3,1.25,4,-0.5
30,1,-3,1.25,4,-1
39,1,-3,1.25,4,-1.5
39,1,-3,1.25,4,-2
56,1,-3,1.25,5,-0.5
45,1,-3,1.25,5,-1
58,1,-3,1.25,5,-1.5
47,1,-3,1.25,5,-2
88,1,-3,1.75,1,-0.5
61,1,-3,1.75,1,-1
60,1,-3,1.75,1,-1.5
18,1,-3,1.75,1,-2
105,1,-3,1.75,2,-0.5
72,1,-3,1.75,2,-1
29,1,-3,1.75,2,-1.5
56,1,-3,1.75,2,-2
94,1,-3,1.75,3,-0.5
72,1,-3,1.75,3,-1
67,1,-3,1.75,3,-1.5
45,1,-3,1.75,3,-2
89,1,-3,1.75,4,-0.5
56,1,-3,1.75,4,-1
48,1,-3,1.75,4,-1.5
48,1,-3,1.75,4,-2
95,1,-3,1.75,5,-0.5
68,1,-3,1.75,5,-1
58,1,-3,1.75,5,-1.5
67,1,-3,1.75,5,-2
62,1,-4,0.25,1,-0.5
457,1,-4,0.25,1,-1
337,1,-4,0.25,1,-1.5
279,1,-4,0.25,1,-2
341,1,-4,0.25,2,-0.5
314,1,-4,0.25,2,-1
23,1,-4,0.25,2,-1.5
88,1,-4,0.25,2,-2
112,1,-4,0.25,3,-0.5
335,1,-4,0.25,3,-1
143,1,-4,0.25,3,-1.5
129,1,-4,0.25,3,-2
231,1,-4,0.25,4,-0.5
96,1,-4,0.25,4,-1
385,1,-4,0.25,4,-1.5
90,1,-4,0.25,4,-2
326,1,-4,0.25,5,-0.5
61,1,-4,0.25,5,-1
385,1,-4,0.25,5,-1.5
162,1,-4,0.25,5,-2
27,1,-4,0.75,1,-0.5
53,1,-4,0.75,1,-1
577,1,-4,0.75,1,-1.5
577,1,-4,0.75,1,-2
400,1,-4,0.75,2,-0.5
580,1,-4,0.75,2,-1
577,1,-4,0.75,2,-1.5
577,1,-4,0.75,2,-2
347,1,-4,0.75,3,-0.5
580,1,-4,0.75,3,-1
577,1,-4,0.75,3,-1.5
173,1,-4,0.75,3,-2
62,1,-4,0.75,4,-0.5
44,1,-4,0.75,4,-1
29,1,-4,0.75,4,-1.5
95,1,-4,0.75,4,-2
336,1,-4,0.75,5,-0.5
266,1,-4,0.75,5,-1
40,1,-4,0.75,5,-1.5
23,1,-4,0.75,5,-2
37,1,-4,1.25,1,-0.5
44,1,-4,1.25,1,-1
40,1,-4,1.25,1,-1.5
53,1,-4,1.25,1,-2
75,1,-4,1.25,2,-0.5
28,1,-4,1.25,2,-1
29,1,-4,1.25,2,-1.5
45,1,-4,1.25,2,-2
37,1,-4,1.25,3,-0.5
23,1,-4,1.25,3,-1
26,1,-4,1.25,3,-1.5
27,1,-4,1.25,3,-2
39,1,-4,1.25,4,-0.5
24,1,-4,1.25,4,-1
42,1,-4,1.25,4,-1.5
35,1,-4,1.25,4,-2
23,1,-4,1.25,5,-0.5
24,1,-4,1.25,5,-1
27,1,-4,1.25,5,-1.5
36,1,-4,1.25,5,-2
62,1,-4,1.75,1,-0.5
46,1,-4,1.75,1,-1
78,1,-4,1.75,1,-1.5
38,1,-4,1.75,1,-2
83,1,-4,1.75,2,-0.5
46,1,-4,1.75,2,-1
48,1,-4,1.75,2,-1.5
31,1,-4,1.75,2,-2
47,1,-4,1.75,3,-0.5
23,1,-4,1.75,3,-1
62,1,-4,1.75,3,-1.5
29,1,-4,1.75,3,-2
45,1,-4,1.75,4,-0.5
68,1,-4,1.75,4,-1
36,1,-4,1.75,4,-1.5
43,1,-4,1.75,4,-2
37,1,-4,1.75,5,-0.5
38,1,-4,1.75,5,-1
77,1,-4,1.75,5,-1.5
43,1,-4,1.75,5,-2
342,1,-5,0.25,1,-0.5
123,1,-5,0.25,1,-1
393,1,-5,0.25,1,-1.5
97,1,-5,0.25,1,-2
345,1,-5,0.25,2,-0.5
324,1,-5,0.25,2,-1
449,1,-5,0.25,2,-1.5
79,1,-5,0.25,2,-2
368,1,-5,0.25,3,-0.5
111,1,-5,0.25,3,-1
108,1,-5,0.25,3,-1.5
112,1,-5,0.25,3,-2
147,1,-5,0.25,4,-0.5
390,1,-5,0.25,4,-1
254,1,-5,0.25,4,-1.5
429,1,-5,0.25,4,-2
93,1,-5,0.25,5,-0.5
283,1,-5,0.25,5,-1
330,1,-5,0.25,5,-1.5
403,1,-5,0.25,5,-2
62,1,-5,0.75,1,-0.5
66,1,-5,0.75,1,-1
579,1,-5,0.75,1,-1.5
574,1,-5,0.75,1,-2
434,1,-5,0.75,2,-0.5
578,1,-5,0.75,2,-1
579,1,-5,0.75,2,-1.5
574,1,-5,0.75,2,-2
36,1,-5,0.75,3,-0.5
578,1,-5,0.75,3,-1
579,1,-5,0.75,3,-1.5
574,1,-5,0.75,3,-2
65,1,-5,0.75,4,-0.5
576,1,-5,0.75,4,-1
579,1,-5,0.75,4,-1.5
33,1,-5,0.75,4,-2
42,1,-5,0.75,5,-0.5
47,1,-5,0.75,5,-1
29,1,-5,0.75,5,-1.5
70,1,-5,0.75,5,-2
51,1,-5,1.25,1,-0.5
45,1,-5,1.25,1,-1
140,1,-5,1.25,1,-1.5
18,1,-5,1.25,1,-2
48,1,-5,1.25,2,-0.5
83,1,-5,1.25,2,-1
45,1,-5,1.25,2,-1.5
26,1,-5,1.25,2,-2
29,1,-5,1.25,3,-0.5
24,1,-5,1.25,3,-1
42,1,-5,1.25,3,-1.5
35,1,-5,1.25,3,-2
75,1,-5,1.25,4,-0.5
42,1,-5,1.25,4,-1
25,1,-5,1.25,4,-1.5
85,1,-5,1.25,4,-2
86,1,-5,1.25,5,-0.5
35,1,-5,1.25,5,-1
56,1,-5,1.25,5,-1.5
22,1,-5,1.25,5,-2
65,1,-5,1.75,1,-0.5
27,1,-5,1.75,1,-1
38,1,-5,1.75,1,-1.5
35,1,-5,1.75,1,-2
65,1,-5,1.75,2,-0.5
186,1,-5,1.75,2,-1
21,1,-5,1.75,2,-1.5
48,1,-5,1.75,2,-2
94,1,-5,1.75,3,-0.5
63,1,-5,1.75,3,-1
52,1,-5,1.75,3,-1.5
44,1,-5,1.75,3,-2
70,1,-5,1.75,4,-0.5
127,1,-5,1.75,4,-1
40,1,-5,1.75,4,-1.5
34,1,-5,1.75,4,-2
63,1,-5,1.75,5,-0.5
39,1,-5,1.75,5,-1
37,1,-5,1.75,5,-1.5
82,1,-5,1.75,5,-2
133,2,-1,0.25,1,-0.5
113,2,-1,0.25,1,-1
34,2,-1,0.25,1,-1.5
20,2,-1,0.25,1,-2
106,2,-1,0.25,2,-0.5
103,2,-1,0.25,2,-1
165,2,-1,0.25,2,-1.5
43,2,-1,0.25,2,-2
239,2,-1,0.25,3,-0.5
382,2,-1,0.25,3,-1
73,2,-1,0.25,3,-1.5
71,2,-1,0.25,3,-2
112,2,-1,0.25,4,-0.5
35,2,-1,0.25,4,-1
63,2,-1,0.25,4,-1.5
89,2,-1,0.25,4,-2
198,2,-1,0.25,5,-0.5
153,2,-1,0.25,5,-1
65,2,-1,0.25,5,-1.5
95,2,-1,0.25,5,-2
54,2,-1,0.75,1,-0.5
53,2,-1,0.75,1,-1
60,2,-1,0.75,1,-1.5
29,2,-1,0.75,1,-2
68,2,-1,0.75,2,-0.5
22,2,-1,0.75,2,-1
35,2,-1,0.75,2,-1.5
41,2,-1,0.75,2,-2
67,2,-1,0.75,3,-0.5
66,2,-1,0.75,3,-1
47,2,-1,0.75,3,-1.5
68,2,-1,0.75,3,-2
49,2,-1,0.75,4,-0.5
62,2,-1,0.75,4,-1
41,2,-1,0.75,4,-1.5
72,2,-1,0.75,4,-2
83,2,-1,0.75,5,-0.5
60,2,-1,0.75,5,-1
33,2,-1,0.75,5,-1.5
59,2,-1,0.75,5,-2
74,2,-1,1.25,1,-0.5
83,2,-1,1.25,1,-1
88,2,-1,1.25,1,-1.5
50,2,-1,1.25,1,-2
91,2,-1,1.25,2,-0.5
58,2,-1,1.25,2,-1
69,2,-1,1.25,2,-1.5
50,2,-1,1.25,2,-2
85,2,-1,1.25,3,-0.5
79,2,-1,1.25,3,-1
46,2,-1,1.25,3,-1.5
89,2,-1,1.25,3,-2
97,2,-1,1.25,4,-0.5
45,2,-1,1.25,4,-1
53,2,-1,1.25,4,-1.5
59,2,-1,1.25,4,-2
91,2,-1,1.25,5,-0.5
53,2,-1,1.25,5,-1
